10.0;-8.0;1e-05;3;166;0.998989992680464;0.9989849141140961;1.0226939691516888e-06
10.0;-8.0;0.0001;3;132;0.9899289103415242;0.9898783820297559;0.00010168215793807407
10.0;-8.0;1e-07;3;234;0.9999998608889079;0.999999860314569;1.938488246082247e-14
10.0;-8.0;1e-06;3;196;0.9999989003075334;0.999998892428813;1.2155309446175441e-12
10.0;-8.0;0.001;3;97;0.899703026058764;0.8991926166315246;0.01008553476011046
