1;8.99999995;9.00000005;63.99999919999999;64.00000080000001;-2;20;22;0.0
2;3.499999975;3.5000000750000004;6.249999875000001;6.250000375000008;-2;9.00000005;11.00000005;1.9999999909090909
3;0.7499999875000002;0.7500000875000002;0.06250000625000006;0.06249995625000753;-2;3.5000000750000004;5.500000075000001;1.999999981818182
4;2.1249999812500002;2.1250000812500005;1.265624957812501;1.2656251828125078;0.7499999875000002;3.5000000750000004;2.7500000875;1.999999963636365
5;1.4374999843750005;1.4375000843750003;0.19140623632812567;0.19140632382813239;0.7499999875000002;2.1250000812500005;1.3750000937500002;1.999999927272732
6;1.0937499859375004;1.0937500859375002;0.008789059863281521;0.008789078613288677;0.7499999875000002;1.4375000843750003;0.6875000968750001;1.999999854545475
7;0.9218749867187502;0.9218750867187503;0.006103517700195452;0.006103502075202787;0.7499999875000002;1.0937500859375002;0.34375009843750004;1.9999997090909925
8;1.0078124863281253;1.007812586328125;6.103494262714406e-05;6.103650513440712e-05;0.9218749867187502;1.0937500859375002;0.17187509921875;1.9999994181821543
9;0.9648437365234376;0.9648438365234376;0.001235962861633477;0.0012359558303907774;0.9218749867187502;1.007812586328125;0.08593759960937486;1.9999988363649883
10;0.9863281114257813;0.9863282114257813;0.00018692053718585318;0.00018691780281813674;0.9648437365234376;1.007812586328125;0.042968849804687514;1.9999976727326745
11;0.9970702988769532;0.9970703988769533;8.58314867038169e-06;8.58256274015674e-06;0.9863281114257813;1.007812586328125;0.021484474902343842;1.9999953454761812
12;1.0024413926025393;1.0024414926025391;5.960397839733533e-06;5.960886128253242e-06;0.9970702988769532;1.007812586328125;0.010742287451171895;1.999990690995712
13;0.9997558457397461;0.9997559457397461;5.96113028001418e-08;5.9562481948062516e-08;0.9970702988769532;1.0024414926025391;0.005371193725585921;1.9999813821647372
14;1.0010986191711426;1.0010987191711425;1.2069640832021039e-06;1.2071838170359728e-06;0.9997558457397461;1.0024414926025391;0.002685646862793045;1.9999627650226264
15;1.0004272324554444;1.0004273324554442;1.8252757098505467e-07;1.8261302747600368e-07;0.9997558457397461;1.0010987191711425;0.0013428734313963853;1.9999255328183674
16;1.0000915390975953;1.0000916390975951;8.37940638856086e-09;8.397724208049925e-09;0.9997558457397461;1.0004273324554442;0.0006714867156981663;1.9998510767263007
17;0.9999236924186706;0.9999237924186707;5.822846968338602e-09;5.807595452063829e-09;0.9997558457397461;1.0000916390975951;0.00033579335784905684;1.9997021978022795
18;1.000007615758133;1.0000077157581329;5.7999771940617335e-11;5.953292356469528e-11;0.9999236924186706;1.0000916390975951;0.0001679466789245021;1.999404572924051
