Q_0_1;1;0;0;1.E-03;2;1077;-2.361168;2.638851;5.883546;1.193345E-03
Q_0_2;1;0;0;1.E-03;11;2632;-2.353123;2.646304;5.881681;-6.722736E-04
Q_0_3;1;0;0;1.E-03;30;6676;-2.352483;2.646689;5.880910;-1.443350E-03
Q_0_1;1;0;0;1.E-04;2;1429;-2.362005;2.637989;5.883760;1.406741E-03
Q_0_2;1;0;0;1.E-04;14;4253;-2.352912;2.647016;5.882268;-8.447577E-05
Q_0_3;1;0;0;1.E-04;40;11232;-2.352791;2.647127;5.882210;-1.430252E-04
Q_0_1;1;0;0;1.E-05;2;1771;-2.362030;2.637971;5.883759;1.405900E-03
Q_0_2;1;0;0;1.E-05;17;6249;-2.352938;2.647053;5.882342;-1.055821E-05
Q_0_3;1;0;0;1.E-05;50;16891;-2.352932;2.647060;5.882339;-1.421248E-05
Q_0_1;1;0;0;1.E-06;2;2132;-2.362032;2.637968;5.883758;1.405000E-03
Q_0_2;1;0;0;1.E-06;21;9064;-2.352940;2.647060;5.882352;-6.595342E-07
Q_0_3;1;0;0;1.E-06;60;24011;-2.352942;2.647057;5.882352;-1.410060E-06
Q_0_1;1;0;0;1.E-07;2;2501;-2.362032;2.637968;5.883758;1.404977E-03
Q_0_2;1;0;0;1.E-07;24;12092;-2.352941;2.647059;5.882353;-8.245812E-08
Q_0_3;1;0;0;1.E-07;69;32079;-2.352941;2.647059;5.882353;-1.762512E-07
