Q_0_1;1;0;0;0.001;1;544;-2.35434601;2.645658907;5.88239795;4.500912E-05
Q_0_2;1;0;0;0.001;2;758;-2.353053151;2.646846986;5.882218128;-1.348135E-04
Q_0_3;1;0;0;0.001;5;1289;-2.353892664;2.645750587;5.881696838;-6.561027E-04
Q_0_1;1;0;0;0.0001;1;730;-2.353141359;2.646860167;5.88235721;4.268579E-06
Q_0_2;1;0;0;0.0001;3;1270;-2.353102722;2.646897909;5.882354868;1.926886E-06
Q_0_3;1;0;0;0.0001;6;1938;-2.352820177;2.647094316;5.882205318;-1.476231E-04
Q_0_1;1;0;0;1.00E-05;1;895;-2.352967739;2.64703245;5.882353396;4.549136E-07
Q_0_2;1;0;0;1.00E-05;3;1569;-2.352936328;2.647062659;5.882351584;-1.357170E-06
Q_0_3;1;0;0;1.00E-05;8;3009;-2.352946898;2.647049263;5.882346081;-6.859932E-06
Q_0_1;1;0;0;1.00E-06;1;1066;-2.352942637;2.647057385;5.882352992;5.103811E-08
Q_0_2;1;0;0;1.00E-06;4;2254;-2.352943132;2.647056835;5.882352975;3.332801E-08
Q_0_3;1;0;0;1.00E-06;9;3968;-2.35294268;2.647056478;5.882351463;-1.478492E-06
Q_0_1;1;0;0;1.00E-07;1;1244;-2.352941474;2.647058527;5.882352943;2.079975E-09
Q_0_2;1;0;0;1.00E-07;4;2700;-2.352941209;2.647058777;5.882352928;-1.349663E-08
Q_0_3;1;0;0;1.00E-07;11;5545;-2.352941129;2.64705883;5.882352873;-6.843329E-08
