1;3e-10;8.9999999982
2;7.000000000000001e-10;8.9999999958
3;1.5000000000000002e-09;8.999999991
4;3.1000000000000005e-09;8.999999981400002
5;6.3e-09;8.9999999622
6;1.2700000000000001e-08;8.999999923799999
7;2.5500000000000003e-08;8.999999847000002
8;5.11e-08;8.999999693400003
9;1.0230000000000001e-07;8.99999938620001
10;2.0470000000000003e-07;8.999998771800042
11;4.0950000000000006e-07;8.999997543000166
12;8.191000000000001e-07;8.999995085400672
13;1.6383e-06;8.999990170202683
14;3.2767000000000003e-06;8.999980339810735
15;6.553500000000001e-06;8.999960679042948
16;1.3107100000000002e-05;8.999921357571797
17;2.6214300000000004e-05;8.999842714887189
18;5.24287e-05;8.999685430548768
19;0.00010485750000000001;8.999370865995093
20;0.0002097151;8.998741753380424
21;0.00041943030000000004;8.997483594121777
22;0.0008388607000000001;8.994967539487273
23;0.0016777215000000002;8.98993648574943
24;0.0033554431;8.979878600398399
25;0.0067108863;8.95977971819493
26;0.013421772700000001;8.91964950778241
27;0.026843545500000003;8.839659302935011
28;0.0536870911;8.68075975715078
29;0.10737418230000001;8.367284121224593
30;0.21474836470000003;7.757626671941323
31;0.42949672950000006;6.607487063651194
32;0.8589934591000001;4.583909008176583
33;1.7179869183000003;1.6435575416499302
34;3.4359738367000006;0.19007318628691874
35;6.871947673500001;14.991978786322072
