10.000000;-8.000000;1.E-03;15;924;1.000244;1.000180;9.537304E-06
10.000000;-8.000000;1.E-04;16;1283;0.999927;0.999824;8.972464E-08
10.000000;-8.000000;1.E-05;16;1631;0.999963;0.999924;1.783150E-09
10.000000;-8.000000;1.E-06;17;2056;1.000000;1.000000;1.637982E-12
10.000000;-8.000000;1.E-07;17;2420;1.000000;1.000000;1.840818E-13
