1;4.932476646851908;4.997490507310342;15.8870527832065;[[4.0e+03 -4.0e+03]];-0.002499378875267796;['1.0e+01', '1.0e+01', '4.0e+04'];90.17514531848491;[[4.0e+03 -4.0e+03]];|[[1.0e+00 0.0e+00]
 [0.0e+00 1.0e+00]]|
2;1.000039663533824;1.000042323216784;2.2805872602293198e-09;[[3.9e+00 4.0e+00]];-0.9999550551253229;['3.9e+00', '4.0e+00', '1.6e+01'];0.4696385523794422;[[-5.1e+00 1.3e+01]];|[[5.0e-01 5.0e-01]
 [5.0e-01 5.0e-01]]|
3;1.0000049958464814;1.000004476932257;5.188567930228706e-11;[[9.6e-03 1.1e-02]];-0.0035934781980978374;['3.5e-05', '3.8e-05', '2.2e-09'];2.5099269349339126;[[9.6e-03 1.1e-02]];|[[1.0e+00 0.0e+00]
 [0.0e+00 1.0e+00]]|
