Q_1_0;1;0;0;0.001;2;568;1.999795501;0.000145898;19.99970947;3.999709E+00
Q_2_0;1;0;0;0.001;6;1429;1.99926383;0.000145898;19.99305698;3.993057E+00
Q_3_0;1;0;0;0.001;14;2465;1.998935238;0.000145898;19.9853946;3.985395E+00
Q_1_0;1;0;0;0.0001;2;833;1.999998259;-1.46E-05;20.00014002;4.000140E+00
Q_2_0;1;0;0;0.0001;8;2336;1.999959906;1.46E-05;19.99968565;3.999686E+00
Q_3_0;1;0;0;0.0001;18;4451;1.99989785;1.46E-05;19.9984147;3.998415E+00
Q_1_0;1;0;0;1.00E-05;2;1083;1.999997644;1.46E-06;19.99999865;3.999999E+00
Q_2_0;1;0;0;1.00E-05;9;3368;1.999995866;1.46E-06;19.99995464;3.999955E+00
Q_3_0;1;0;0;1.00E-05;23;6727;1.999990333;1.46E-06;19.99988412;3.999884E+00
Q_1_0;1;0;0;1.00E-06;2;1362;1.999999889;-1.46E-07;20.00000187;4.000002E+00
Q_2_0;1;0;0;1.00E-06;10;4333;1.999999091;1.46E-07;19.99998984;3.999990E+00
Q_3_0;1;0;0;1.00E-06;27;9551;1.999999091;1.46E-07;19.99998668;3.999987E+00
Q_1_0;1;0;0;1.00E-07;2;1634;1.999999973;1.46E-08;20;4.000000E+00
Q_2_0;1;0;0;1.00E-07;12;6043;1.999999973;-1.46E-08;19.99999965;4.000000E+00
Q_3_0;1;0;0;1.00E-07;32;13112;1.999999926;1.46E-08;19.99999904;3.999999E+00
