Q_1_0;1;0;0;0.001;1;267;1.999795501;0.000145898;20.00996456;4.009965E+00
Q_2_0;1;0;0;0.001;2;573;1.999795501;0.000145898;19.99838181;3.998382E+00
Q_3_0;1;0;0;0.001;5;915;1.999795501;0.000145898;19.99824823;3.998248E+00
Q_1_0;1;0;0;0.0001;1;402;1.999998259;-1.46E-05;20.00299797;4.002998E+00
Q_2_0;1;0;0;0.0001;3;832;1.999998259;1.46E-05;20.00151926;4.001519E+00
Q_3_0;1;0;0;0.0001;6;1549;1.999959906;1.46E-05;19.99945864;3.999459E+00
Q_1_0;1;0;0;1.00E-05;1;526;2.00000041;-1.46E-06;20.00019463;4.000195E+00
Q_2_0;1;0;0;1.00E-05;3;1362;2.000001399;-1.46E-06;20.00000466;4.000005E+00
Q_3_0;1;0;0;1.00E-05;7;2241;1.999990333;1.46E-06;19.99988811;3.999888E+00
Q_1_0;1;0;0;1.00E-06;1;688;1.999999889;1.46E-07;20.00000713;4.000007E+00
Q_2_0;1;0;0;1.00E-06;4;1644;1.999999889;1.46E-07;20.00000208;4.000002E+00
Q_3_0;1;0;0;1.00E-06;9;3152;1.999999889;-1.46E-07;19.99999767;3.999998E+00
Q_1_0;1;0;0;1.00E-07;1;818;2.000000001;-1.46E-08;20.00000245;4.000002E+00
Q_2_0;1;0;0;1.00E-07;4;2154;2.000000001;-1.46E-08;20.00000007;4.000000E+00
Q_3_0;1;0;0;1.00E-07;10;4153;1.999999973;-1.46E-08;19.99999954;4.000000E+00
