Q_1_0;1;0;0;1.00E-07;4;3559;2.56E-09;1.999999944;16;1.065814E-14
Q_2_0;1;0;0;1.00E-07;27;13019;1.999999926;1.46E-08;19.99999923;3.999999E+00
Q_3_0;1;0;0;1.00E-07;73;29401;1.999999926;1.46E-08;19.99999887;3.999999E+00
Q_1_0;2;0;0;1.00E-07;3;2843;2.56E-09;1.999999944;16;1.065814E-14
Q_2_0;2;0;0;1.00E-07;26;12256;1.999999926;1.46E-08;19.99999923;3.999999E+00
Q_3_0;2;0;0;1.00E-07;72;28678;1.999999926;1.46E-08;19.99999887;3.999999E+00
Q_1_0;5;0;0;1.00E-07;2;1775;1.999999973;1.46E-08;19.99999994;4.000000E+00
Q_2_0;5;0;0;1.00E-07;25;11115;1.999999926;1.46E-08;19.99999935;3.999999E+00
Q_3_0;5;0;0;1.00E-07;70;27588;1.999999926;-1.46E-08;19.99999865;3.999999E+00
Q_1_0;10;0;0;1.00E-07;1;959;1.999999973;1.46E-08;19.99999994;4.000000E+00
Q_2_0;10;0;0;1.00E-07;24;10355;1.999999926;1.46E-08;19.99999935;3.999999E+00
Q_3_0;10;0;0;1.00E-07;69;26898;1.999999926;-1.46E-08;19.99999865;3.999999E+00
Q_1_0;100;0;0;1.00E-07;0;102;2.000000001;-1.46E-08;20.00000112;4.000001E+00
Q_2_0;100;0;0;1.00E-07;20;7996;1.999999926;-1.46E-08;19.99999911;3.999999E+00
Q_3_0;100;0;0;1.00E-07;66;24620;1.999999926;-1.46E-08;19.99999874;3.999999E+00
Q_1_0;200;0;0;1.00E-07;0;102;2.000000001;-1.46E-08;20.00000245;4.000002E+00
Q_2_0;200;0;0;1.00E-07;19;7377;1.999999926;-1.46E-08;19.99999911;3.999999E+00
Q_3_0;200;0;0;1.00E-07;65;23989;1.999999926;-1.46E-08;19.99999874;3.999999E+00
Q_1_0;1000;0;0;1.00E-07;0;102;2.000000001;-1.46E-08;20.00001306;4.000013E+00
Q_2_0;1000;0;0;1.00E-07;17;6348;1.999999926;1.46E-08;19.99999922;3.999999E+00
Q_3_0;1000;0;0;1.00E-07;63;23080;1.999999926;1.46E-08;19.99999887;3.999999E+00
